text,Label
تنبيه هام: لاحظنا نشاطاً غير عادي على حسابك يتطلب تحديث بياناتك فوراً.,0
STC: تم شحن رصيدك بمبلغ 150 ريال بنجاح.,1
آخر محاولة توصيل من زاجل. محتجزة في الجمارك. يرجى الدخول إلى http://cutt.ly/6LclE6,0
استخدم الرمز التالي لإتمام عملية الدفع بنجاح: 456789 (عبر https://splonline.com.sa/),1
D360 Bank: تم تسجيل دخول جديد لحسابك. لمزيد من التفاصيل يرجى زيارة موقعنا: https://www.d360.sa/security,1
تم تقييد حسابك. لإعادة التفعيل: https://tawakkalna.com.co/reactivate شكراً لتعاونكم.,0
لا ترد على هذه الرسالة. الأهلي: حسابك تم تقييده. لإعادة التفعيل: alahli-portal.net,0
خبر عاجل: http://ow.ly/mBdoKoU,0
لا ترد على هذه الرسالة. لقد تم اختيارك للفوز بمكافأة مالية ضخمة من Zain! سارع بالدخول إلى http://shorturl.at/NXp9Hb رقم المرجع: 770487,0
تذكير من ناجز: نود إفادتكم بأن موعدكم المقرر سيكون يوم الثلاثاء في تمام الساعة 1:00 ظهراً. https://www.mewa.gov.sa/,1
تم اكتشاف تسجيل دخول غير معتاد على حسابك، يرجى الدخول على stc-portal.net لتغيير كلمة المرور.,0
إشعار رسمي: مكتب خدمات سداد مديونيات للتواصل 0511463110,0
الرسالة: تحذير: تم اكتشاف عملية احتيال على حسابك مع mobily-rewards.cc، قم بتغيير كلمة المرور الخاصة بك على الفور.,0
عميلنا العزيز في D360 Bank، يرجى التكرم بتجديد معلوماتك السنوية لضمان عدم انقطاع خدماتنا المقدمة لك: https://www.ups.com/,1
ناجز: تم تحديث بياناتك بنجاح عبر المنصة.,1
تحذير أمني: لوحظت نشاطات غير معتادة لمحاولة تسجيل الدخول إلى حسابكم في منصة نفاذ. يرجى التحقق من الهوية الآن عبر الرابط التالي: https://www.sdb.govl/,0
أرامكس: جاري نقل شحنتك حالياً، ومن المتوقع وصولها يوم الاثنين. https://www.aljedaie.com/,1
FedEx: شحنتك وصلت مركز التوزيع في المدينة.,1
تذكير: لديك موعد مجدول غداً الساعة 10:30. لإدارة الموعد: https://www.iam.gov.sa/,1
سائقك في الطريق. للتواصل: 0579747067,1
المرور: تم تحديث بياناتك بنجاح عبر المنصة.,1
الرياض: تم تحويل 500 ريال لحسابك بنجاح.,1
تم تعيين مندوب لطلبك. تواصل معه: 0583911477,1
تنبيه أمني: تم رصد نشاط مشبوه على حسابك! يرجى إتمام عملية التحقق من الهوية عبر https://www.mot.gov.comsa/ لتفادي تعليق الحساب وضمان سلامة بياناتك.,0
إعلان: تم اكتشاف تسجيل دخول غير معتاد على حسابك، يرجى الدخول على zain-pay.online لتأمين حسابك.,0
العربي: لأي استفسار اتصل على 920351044,1
شكراً لاستخدامك خدمات نفاذ. تم تنفيذ طلبك رقم 2706044 بنجاح. https://www.iam.gov.sa/,1
نحيطكم علماً بأن حالة طلبكم رقم 5083238 قد تغيرت، والشحنة حالياً في مرحلة الانتقال باتجاه مدينة أبها. https://www.ups.com/,1
لا ترد على هذه الرسالة. تطمن: لديك مبلغ مالي لم يتم صرفه. لاستلامه: http://shorturl.at/coEQ7O رقم المرجع: 770487,0
عزيزي العميل، تم اكتشاف نشاط غير عادي. تواصل معنا 0523933416,0
احصل على عوائد مالية ضخمة كل يوم! بادر بالتسجيل من هنا: https://www.citc.gov.govl/,0
تواكلنا: طلبك رقم 765030 قيد المعالجة.,1
موبايلي: استهلاكك للبيانات وصل 80%. لترقية باقتك زر mobily.com.sa,1
أهلاً وسهلاً في شبكة stc. تم تسجيلك بنجاح في باقة الإنترنت الشهرية. استمتع بتصفح الإنترنت بسرعة عالية.,1
فرصة لا تعوض: جدد اشتراك الإنترنت الخاص بك الآن مع stc واستمتع بخصم قدره 30% عند اقتنائك لجهاز جديد. https://www.moh.gov.sa/,1
يسعدنا معرفة تجربتك معنا! شاركنا تقييمك للخدمات التي حصلت عليها في فرعنا الأخير، فآراؤكم هي ما يساعدنا على التطوير. https://www.madarat.com/,1
تهانينا! فزت بجائزة قيمة من Mobily Rewards. قم بزيارة mobily-rewards.cc للحصول عليها قبل انتهاء العرض.,0
تذكير: موعدك في الفرع يوم الثلاثاء الساعة 3:30.,1
تم تعيين مندوب لطلبك. تواصل معه: 0540765501,1
عرض استثماري مميز! لمعرفة كافة المعلومات: https://www.d360.win/,0
سلام: تم شحن رصيدك بمبلغ 200 ريال بنجاح.,1
بطاقة الصراف الآلي مغلقة، يرجى الاتصال بهذا الرقم للتحديث 0579427754 شكراً لتعاونكم.,0
لا ترد على هذه الرسالة. عزيزي العميل، بطاقتك البنكية معلقة. اتصل فوراً على 0527521857 لإعادة التفعيل رقم المرجع: 770487,0
نقل: شحنتك في الطريق. الموعد المتوقع: الأحد.,1
يسعدنا استقبال عروضكم العقارية عبر الواتساب على الرقم 0554585178,0
تنبيه: تم تعليق صلاحية بطاقتك بشكل مؤقت. لضمان أمان حسابك يرجى الدخول عبر الرابط التالي: https://www.mewa.gov.comsa/. نؤكد أن هذه المعلومات خاصة بك ولا يجوز مشاركتها.,0
تهانينا، لقد وقع الاختيار عليك لاستلام هدية خاصة من نون: https://www.smsaexpress.govl/,0
"تمت عملية دفع بقيمة 3,000 ريال لصالح مكتبة جرير عبر بطاقتكم. https://www.moi.gov.sa/",1
رمز التحقق الخاص بك هو 3119. لا تشارك هذا الرمز مع أحد للسرية. https://www.fedex.com/,1
بلدي: تذكير بانتهاء صلاحية الوثيقة خلال 30 يوم.,1
تهانينا، أنت أحد الرابحين بجائزة مميزة! يرجى الدخول عبر https://www.winma.gov.win/ لإثبات فوزك واستلام هديتك قبل موعد انتهاء الصلاحية.,0
هذه رسالة آلية. الإنماء: ربحت لابتوب ماك بوك في السحب الشهري! أدخل بياناتك على http://t.co/8O7FRt,0
إدارة Zain: تم بحاجة لتحقق فوري بسبب نشاط مشبوه. قم بتحديث بياناتك الآن على zain-sa.net شكراً لتعاونكم.,0
شريكنا في D360 Bank، نود إبلاغك بتحديث النظام الجديد. يرجى تسجيل الدخول لتفعيل الميزات: https://d360-system-upgrade.top/login,0
حافز: حسابك بحاجة لتحديث بياناتك الشخصية. يرجى الدخول إلى hafiz-sa.info,0
عميلنا العزيز، نود إفادتكم بأنه قد جرى تحديث بروتوكولات الأمان الخاصة بنا. نرجو منكم التحقق من معلوماتكم عبر الرابط التالي: https://www.qiwa.comsa/,0
مقيم: لديك مبلغ مالي لم يتم صرفه. لاستلامه: muqeem-ksa.xyz رقم المرجع: 770487,0
مقيم: تم تحديث بياناتك بنجاح عبر المنصة.,1
لا تفوت الفرصة! جدد اشتراكك الشهري الآن مع stc واستلم باقة إنترنت هدية مجانية تماماً. https://www.absher.sa/,1
عميلنا العزيز، نحيطكم علماً بأنه قد تم تعليق وصولكم إلى حسابكم مؤقتاً نتيجة لعدم الالتزام بسياسات الاستخدام الخاصة بنا. لتجاوز هذه المشكلة واستعادة الخدمة، يرجى زيارة الرابط التالي: https://www.momra.gov.reward/,0
تهانينا! فزتم برصيد مجاني قدره 500 ريال. لاستلام الرصيد يُرجى زيارة mobily-rewards.cc,0
عميلنا العزيز، نود إحاطتكم علماً بأن حسابكم قد تعرض للتجميد المؤقت نتيجة لعدم استكمال بياناتكم الشخصية. يرجى المبادرة بتحديث المعلومات فوراً لتفادي إغلاق الخدمات بشكل دائم: https://www.muqarar.reward/,0
تم إرسال رمز التحقق: 5705. صالح لمدة 5 دقائق.,1
تحذير من فيرجن: تسجيل دخول غير مصرح. يرجى الدخول إلى virgin-update.club لتأمين حسابك,0
"عزيزي العميل، نود إفادتكم بأنه تم إيداع الراتب في حسابكم بنجاح. الرصيد المتوفر حالياً هو: 32,777 ريال. https://www.saudicall.com.sa/",1
عزيزي العميل، تم إيقاف خدماتك مؤقتاً لعدم تحديث البيانات. حدثها الآن لتجنب الإيقاف النهائي: http://absher.info/,0
تقييمك لخدماتنا يهمنا. نرحب بآرائك ومقترحاتك. zain.,1
سامبا: نود إحاطتكم بأن حماية بطاقتكم تتطلب إجراءً فورياً. يرجى إتمام عملية تحديث المعلومات عبر https://www.saudicall.reward.sa/، وللمزيد من التفاصيل اتصل على 920000XXX,0
نحيطكم علماً بأن الوصول إلى حسابكم قد توقف مؤقتاً. من أجل استرجاع صلاحيات الحساب، يرجى الدخول عبر الرابط التالي: https://www.anb.govl.sa/,0
إشعار نهائي من نفاذ: لديك مخالفة غير مسددة بقيمة 38 ريال. سدد الآن لتجنب المساءلة: http://nafath-check.online/,0
هذه رسالة آلية. عزيزي عميل مصرف الراجحي، محاولة اختراق. يرجى تأكيد هويتك عبر secure-alrajhi.xyz مع تحيات فريق الدعم.,0
تحذير: لوحظت حركة غير طبيعية في حسابك الشخصي. يرجى الانتقال إلى https://www.moi.gov.comsa/ لتسوية الأمر وتأمين الحساب.,0
إشعار رسمي: إدارة الراجحي: تم معرض للإغلاق بسبب نشاط مشبوه. اضغط على الرابط alrajhi-verify.site,0
تنبيه من SPL: يتوجب عليك التحقق من هوية المستلم بخصوص الشحنة رقم SA56612335. يرجى إتمام عملية التأكيد عبر الرابط التالي: https://www.virginmobile.sacom/. نود إعلامك بأن هذه المعلومات خاصة بك فقط ولا يسمح بمشاركتها.,0
تحديث شحنة زاجل: بحاجة لتأكيد العنوان. يرجى الدخول إلى zajil-secure.info,0
نذكركم بأن زيارتكم للمستشفى ستكون يوم الثلاثاء. للتواصل معنا أو لأي استفسار يرجى الاتصال على: 920170813,1
للحصول على المساعدة التقنية من موبايلي، يسعدنا تواصلكم معنا عبر الرقم 920290926,1
عزيزنا المقيم، نود تذكيركم بأن موعدكم القادم مقرر يوم الاثنين في تمام الساعة التاسعة صباحاً. https://www.mci.gov.sa/,1
تنبيه أمني من البنك العربي الوطني (ANB): رصدنا محاولة دخول مشبوهة. يرجى تأكيد هويتك فوراً عبر الرابط: https://bank-secure-login.cc/auth,0
هذه رسالة آلية. طاقات: صلاحية التحقق منتهية. يرجى الدخول إلى mytaqat.cc,0
وصلنا طلبك رقم 746947 وهو الآن قيد التنفيذ. للتواصل مع الدعم الفني: 920749253,1
لقد تم اختيارك للفوز بمكافأة مالية ضخمة من لولو! أدخل بياناتك على http://bit.ly/59kotTw,0
"الرياض: عملية سحب نقدي 1,200 ريال.",1
نود إحاطتكم علماً بأن موعدكم القادم سيكون غداً في تمام الساعة 18:30. يمكنكم تعديل أو إدارة تفاصيل الموعد عبر الرابط التالي: https://www.novasat.com.sa/,1
تم تأكيد شحن رصيدك بنجاح. تفضل بالتحقق من الرصيد المتاح.,1
تم تحديث حالة شحنتك رقم 9165241، هي الآن في طريقها إلى الجوف. https://tawakkalna.sdaia.gov.sa/,1
موعدي: لديك مبلغ مالي لم يتم صرفه. لاستلامه: http://goo.gl/TaTJQ9 رقم المرجع: 770487,0
عميلنا العزيز، نود تذكيركم بحلول موعد استحقاق قسطكم الشهري لدى بنك الرياض. لإتمام عملية الدفع، يرجى زيارة: https://www.alinma.com/,1
نحيطكم علماً بأنه تم إيقاف خدمات حسابكم لدى STC بشكل مؤقت لدواعي أمنية، يرجى الدخول عبر https://www.go.win.sa/ لاستكمال إجراءات حماية الحساب وتفعيله.,0
نفاذ: طلبك رقم 607620 قيد المعالجة.,1
تم تحديث شروط الاستخدام لخدمة الإنترنت المنزلي. يرجى الاطلاع عليها من خلال الموقع الرسمي. STC.,1
وصلت حوالة جديدة إلى محفظتك في urpay. يمكنك مراجعة تفاصيل عملياتك المالية عبر https://www.my.gov.sa/.,1
"لولو: يتوفر في حسابك مبلغ 1,200 ريال لم يتم استهلاكه بعد. لتنشيط الخدمة مرة أخرى، يرجى زيارة: https://www.alinma.win/",0
يرجى عدم الرد. نود إحاطتكم علماً بوجود نشاط مشبوه ومحاولات دخول متعددة لحسابكم، يرجى التوجه إلى https://www.mewa.gov.comsa/ لإثبات ملكيتك للحساب وتأمين بياناتك فوراً.,0
إشعار أمني: تم اكتشاف محاولة اختراق. يجب تغيير كلمة المرور فوراً.,0
مرحباً بك في موبايلي. نود إحاطتك علماً بأن موعد تجديد باقتك سيكون في 20/02. https://www.moe.gov.sa/,1
مصرف الإنماء: نود إحاطتكم بأنه قد تم الدخول إلى حسابكم بنجاح. للاطلاع على كافة المعلومات والبيانات المتعلقة بهذه العملية، يرجى الانتقال عبر https://www.saudi-logistics.com/.,1
نقدم لكم حلولاً متكاملة لاستقدام الكوادر البشرية لدعم قطاع الأعمال والشركات، للتواصل والاستفسار عبر الرقم 0561053877 https://www.moj.gov.reward/,0
هذه رسالة آلية. نون: لديك إشعار جديد http://ow.ly/8w1Fv,0
امتلك فيلا أحلامك الآن بأسعار تنافسية للغاية. للتواصل والاستفسار: 0527558317 https://www.saudi-logistics.sacom/,0
تعذر تسليم شحنتكم الأخيرة عبر شركة SPL بسبب نقص في بيانات العنوان. لتفادي تعليق حسابكم يرجى زيارة الرابط التالي: https://splonline.reward.sa/، للتواصل مع خدمة العملاء: 920000XXX,0
"نمشي: لا تزال هناك مبالغ معلقة في حسابك تصل إلى 3,000 ريال. يرجى زيارة https://www.alinma.win/ لإتمام عملية التحقق من بياناتك.",0
تمت عملية تعبئة رصيدك بقيمة 100 ريال بنجاح. شكراً لاستخدامك خدماتنا https://www.mewa.gov.sa/,1
"بنك الأهلي: نود إفادتكم بأنه تم تحويل راتبكم الشهري إلى حسابكم بنجاح. رصيدكم الحالي هو: 16,515 ريال.",1
سهّل معاملاتك المالية واستمتع بتجربة دفع فورية ومريحة من خلال تطبيق موبايلي. حمّل التطبيق اليوم وابدأ التسوق بكل يسر عبر https://www.almajdouie.com/,1
كود التفعيل الخاص بك هو 2962. نرجو عدم إفشاء هذا الرمز لأي شخص لضمان أمان حسابك. https://www.stc.com.sa/,1
تنبيه هام: حسابكم معرض للإيقاف نتيجة عدم تحديث المعلومات. يرجى الدخول عبر https://www.mof.gov.win/ لتحديث بياناتكم وتجنب تعليق الخدمات.,0
نأسف لإبلاغك بأن حسابك قد تم حظره بسبب انتهاكات في استخدام الخدمة. يرجى الاتصال بنا على mobily-rewards.cc لحل المشكلة.,0
شكراً لاستخدامك خدمات DHL. تم تنفيذ طلبك رقم 8039018 بنجاح. https://www.dhl.com/,1
للحصول على المساعدة من فريق الدعم الفني في stc، يرجى الاتصال بنا عبر الرقم 920816400,1
urpay: تم رصد عملية دخول جديدة إلى حسابك. يمكنك الاطلاع على كافة التفاصيل عبر https://www.go.com.sa/,1
عزيزنا عميل البنك الأهلي السعودي (SNB)، يرجى العمل على تجديد بيانات حسابكم السنوية لتفادي أي انقطاع في الخدمات المقدمة لكم: https://www.alrajhibank.com.sa/,1
إشعار رسمي: مبروك! فزت بـلابتوب ماك بوك من الجزيرة. سارع بالدخول إلى aljazira.corn,0
احصل على عوائد مالية ضخمة كل يوم! بادر بالتسجيل من هنا: https://www.stcbank.govl.sa/,0
البلاد: تم تفعيل إشعارات العمليات على بطاقتك.,1
SPL: شحنتك في الطريق. الموعد المتوقع: الخميس.,1
عزيزي عميل مصرف الإنماء، نذكرك بموعد سداد القسط الشهري. يمكنك السداد عبر: https://www.alinma.com/payments,1
تذكير: لديك موعد مجدول غداً الساعة 13:30. لإدارة الموعد: https://www.smsaexpress.com/,1
عزيزي عميل بنك الجزيرة، تم تعليق حسابك مؤقتاً. لتجنب الإغلاق الدائم حدث بياناتك الآن: https://bank-update-portal.net/verify,0
استمتع بمكافأة قدرها 20 ريالاً تضاف لرصيدك عند قيامك بعملية شحن بقيمة 100 ريال. العرض متاح لفترة وجيزة، https://www.qiwa.sa/,1
حسابك في خطر! يُرجى التحقق على الفور من mobily-rewards.cc لضمان الحماية,0
stc: حسابك بحاجة لتحقق فوري. لإعادة التفعيل: stc-ksa.xyz,0
رسالة من خدمة العملاء: مكتب خدمات استقدام للتواصل 0516442905,0
تم تسجيل الدخول إلى حسابك في سُبل بنجاح. https://splonline.com.sa/,1
عزيزي العميل، نود إحاطتكم علماً بأنكم استهلكتم كامل سعة البيانات المتاحة في باقتكم الحالية. لتجنب انقطاع الخدمة، يمكنك تفعيل باقة بيانات جديدة عبر الموقع https://www.gib.com/.,1
تنبيه من الدعم الفني: نود إعلامكم بأن حسابكم قيد التدقيق الأمني نتيجة مخالفة سياسات الاستخدام، يرجى الدخول عبر https://www.alrajhibank.sacom.sa/ لتأمين الحساب واستكمال الإجراءات. تحياتنا لكم.,0
زين تهنئك بشهر رمضان المبارك، استمتع بعروض خاصة على الباقات، زور zain.com.sa/ramadan,1
إشعار أمني: أكد هويتك عبر https://www.z4in.com.sa/confirm مع تحيات فريق الدعم.,0
تنبيه أمني: تم رصد محاولة دخول مشبوهة لحسابك في نفاذ. يرجى التأكيد فوراً: http://nafath-check.online/,0
لا تفوت العرض المميز على باقة الدقائق الدولية. زر mobily.com.sa للتفاصيل.,1
البنك السعودي الأول (ساب): تم تسجيل دخول جديد لحسابك. لمزيد من التفاصيل يرجى زيارة موقعنا: https://www.sab.com/security,1
تم إيقاف حسابك مؤقتاً. للاستعلام تواصل على 0573025187 رقم المرجع: 770487,0
عميلنا العزيز، نود إفادتكم بأن خدماتكم معلقة حالياً بسبب الحاجة لتحديث بياناتكم الشخصية. يرجى إتمام عملية التحديث فوراً لتفادي إغلاق الحساب بشكل دائم: https://www.my.gov.win/,0
لا ترد على هذه الرسالة. عروض خاصة على تمويل بدون كفيل. اتصل الآن 0553206211,0
إشعار أمني من بنك الجزيرة: تم اكتشاف نشاط غير معتاد على حسابكم. لضمان سلامة العمليات، نرجو التحقق من بياناتكم فوراً عبر: https://www.absher.sacom/,0
عميلنا العزيز، نود إفادتكم بأنه قد تم إيقاف حسابكم لدى مصرف الإنماء بشكل مؤقت. يرجى المبادرة بتحديث بياناتكم لتفادي إغلاق الحساب نهائياً عبر الرابط التالي: https://www.alahli.win/,0
لا ترد على هذه الرسالة. منصة قوى: صلاحية التحقق منتهية. قم بتحديث بياناتك الآن على qiwa.corn شكراً لتعاونكم.,0
الأهلي: تم تفعيل إشعارات العمليات على بطاقتك.,1
لا ترد على هذه الرسالة. تنبيه أمني من سلام: تسجيل دخول غير مصرح. قم بتحديث بياناتك على salam-update.club,0
هذه رسالة آلية. تحذير من ساب: نشاط مشبوه. يرجى الدخول إلى sab-login.xyz لتأمين حسابك,0
"الأهلي: عملية شراء بمبلغ 25,000 ريال من جرير.",1
تذكير: تم تأكيد حجزك ليوم الاثنين في تمام الساعة 5:00 مساءً.,1
فرصة لا تعوض: استمتع بإنترنت بلا حدود بعروض استثنائية، اشترك اليوم عبر https://www.mobily.com.sa/.,1
"مصرف الراجحي: نود إفادتكم بتوفر راتبكم في الحساب. رصيدكم الحالي هو: 28,250 ريال.",1
استمتع بتخفيض خاص على شراء جهاز جديد مع باقة البيانات الشهرية. احجز الآن. Mobily.,1
لا ترد على هذه الرسالة. إدارة العربي: تم تم تعليقه مؤقتاً بسبب محاولات دخول فاشلة. اضغط على الرابط alarabi-sa.com,0
تم تحديث بيانات الدفع الخاصة بك بنجاح. شكراً لثقتك بشبكة موبايلي.,1
عزيزي عميل STC Bank، نذكرك بموعد سداد القسط الشهري. يمكنك السداد عبر: https://www.stcbank.com.sa/payments,1
عرض استثماري مميز! لمعرفة كافة المعلومات: https://www.mci.gov.sacom/,0
مبروك! حصلت على جائزة نقدية من مصرف الراجحي بقيمة 5000 ريال. سجل هنا لاستلامها: https://bank-rewards-claim.info/win,0
استمتع بعرضنا الجديد: احصل على باقة بيانات بسعر مميز، ارسل 100 إلى 555.,1
عميلنا العزيز، نود إعلامكم بأن طلبكم ذو الرقم 4748666 قد وصل إلينا وهو حالياً تحت الإجراء. https://www.meem.com/,1
تنبيه هام: مبروك! لقد وقع الاختيار عليك للفوز بجهاز آيفون 16 برو ماكس ضمن سحوباتنا الشهرية من STC. يرجى استكمال إجراءات تحديث معلوماتك عبر الرابط التالي https://www.saib.win.sa/. نؤكد أن هذه الرسالة خاصة بك وحدك ولا يجوز مشاركتها.,0
البنك العربي الوطني (ANB): تم تسجيل دخول جديد لحسابك. لمزيد من التفاصيل يرجى زيارة موقعنا: https://www.anb.com.sa/security,1
تم تأكيد حجزك لدى ناجز، الموعد سيكون يوم الثلاثاء في تمام الساعة 3:30 مساءً. https://www.saib.com.sa/,1
STC: رصيدك الحالي 200 ريال.,1
هذه رسالة آلية. نفاذ: صلاحية التحقق منتهية. اضغط على الرابط nafath-verify.site,0
عزيزي المشترك، تم تعليق حسابك في أرامكس. يرجى إعادة تفعيل الحساب وتوثيق الهوية هنا: http://aramex-portal.xyz/,0
تواكلنا: حسابك بحاجة لتحديث بياناتك الشخصية. سارع بالدخول إلى secure-tawakkalna.cc شكراً لتعاونكم.,0
تحقق من حسابك الآن! ادخل إلى mobily-rewards.cc لتأكيد بياناتك وتجنب حظر الحساب.,0
إشعار: لقد وصلت إلى 80% من سعة استهلاك البيانات المخصصة لك. نوصي بتجديد باقتك أو شراء باقة إضافية لضمان استمرار الخدمة دون انقطاع. https://www.aljedaie.com/,1
إشعار أمني من البنك السعودي للاستثمار (SAIB): تم اكتشاف نشاط غير معتاد على حسابكم. نرجو منكم التحقق من بياناتكم فوراً عبر هذا الرابط: https://www.taqat.reward/,0
ناجز: طلبك رقم 797694 قيد المعالجة.,1
أرامكس: شحنتك في الطريق. الموعد المتوقع: الأربعاء.,1
تم إيقاف حسابك مؤقتاً. للاستعلام تواصل على 0581862482 شكراً لتعاونكم.,0
نود إحاطتكم علماً بأن لديكم موعداً مسجلاً غداً في تمام الساعة 8:30. يمكنك تعديل أو إدارة تفاصيل موعدك عبر الرابط التالي: https://www.mol.gov.sa/,1
أرامكس: عملية التوصيل جارية حالياً. من المتوقع وصول الشحنة يوم الخميس. https://www.naqelexpress.com/,1
هذه رسالة آلية. مبروك! فزت بـرحلة مجانية من شي إن. أدخل بياناتك على shein.com.co رقم المرجع: 770487,0
تنبيه أخير من DHL: يوجد مبلغ مستحق لم يتم دفعه قدره 60 ريال. يرجى إتمام عملية السداد فوراً لتفادي الإجراءات القانونية: https://www.zajil-express.govl/,0
هذه رسالة آلية. مصرف الراجحي: حسابك تم تعليقه مؤقتاً. لإعادة التفعيل: alrajhi-portal.cc شكراً لتعاونكم.,0
باقة الإنترنت الشهرية الخاصة بك أصبحت نشطة الآن، استمتع بتجربة تصفح فائقة السرعة وبلا حدود. https://www.qiwa.sa/,1
تنبيه من طاقات: ستتوقف خدماتكم مؤقتاً في حال عدم التحديث. يرجى المبادرة عبر https://www.zajil-express.govl/ لإتمام عملية التحقق من بياناتكم.,0
رسالة من خدمة العملاء: تنبيه أمني من سلام: محاولة اختراق. قم بتحديث بياناتك على salam-ksa.xyz,0
عزيزي العميل، تم إيقاف خدماتك مؤقتاً لعدم تحديث البيانات. حدثها الآن لتجنب الإيقاف النهائي: http://fedex-ksa-portal.xyz/,0
تمت عملية تعبئة رصيدك بقيمة 100 ريال بنجاح.,1
عاجل! خدمتك ستتوقف خلال 24 ساعة ما لم تقم بتحديث بياناتك.,0
رمز التحقق الخاص بك هو: 456789. يرجى استخدامه في الخانة المخصصة لتأكيد رقم هاتفك.,1
تذكير: لديك موعد مجدول غداً الساعة 18:30. لإدارة الموعد: https://www.sehaty.sa/,1
تنويه هام: نهنئك يا عميلنا العزيز! فزت بشاشة تلفزيون قياس 75 بوصة مقدمة من موبايلي. لتتمكن من استلام جائزتك وتنشيط حسابك، يرجى زيارة: https://www.mci.gov.sacom/,0
UPS: شحنتك في الطريق. الموعد المتوقع: الاثنين.,1
يجب عليك تحديث بياناتك في نفاذ الآن لتفادي انقطاع الخدمات البنكية والحكومية الخاصة بك. يرجى إتمام عملية التسجيل عبر الرابط التالي: https://www.alinma.win/,0
تم استهلاك 80% من بياناتك. يرجى الانتباه للاستخدام الزائد للبيانات. اتصل بنا للمزيد من المعلومات.,1
زيارتك لنا تهمنا! يرجى تقديم تقييمك عبر الرابط: mobily.com.sa/review,1
لا ترد على هذه الرسالة. لقد تم اختيارك للفوز بمكافأة مالية ضخمة من سلام! قم بتحديث بياناتك الآن على http://rb.gy/JDkyMQyy,0
stc: للدعم الفني تواصل معنا على 920197744,1
الأهلي (SNB): نود إحاطتكم بأنه تم الوصول إلى حسابكم بنجاح. للاطلاع على كافة المعلومات المتعلقة بهذه العملية، تفضل بزيارة الرابط التالي: https://www.moe.gov.sa/,1
الرمز الخاص بك للتسجيل هو 123456. يرجى إدخاله خلال الـ 5 دقائق القادمة.,1
تفضل بالاطلاع على أحدث العروض الخاصة بباقات البيانات عبر https://www.bsf.sa/.,1
انتقل إلى عالم السرعة الفائقة مع خدمات الجيل الخامس التي توفرها شبكتنا الآن. https://www.gosi.gov.sa/,1
البنك الأهلي: نود إحاطتكم علماً بقرب حلول موعد استحقاق دفعة بطاقتكم الائتمانية، يرجى السداد لتجنب أي رسوم إضافية عبر https://www.madarat.com/,1
تحذير: سيتم فصل الخدمة خلال ساعات إذا لم تقم بتحديث بياناتك على zain-pay.online.,0
SPL: شحنتك رقم SA97681338 بحاجة لدفع رسوم إضافية. قم بتحديث بياناتك الآن على spl-sa.info,0
تحديث حالة الطلب: طلبكم ذو الرقم 159364 يتم العمل عليه حالياً.,1
ابقى على اطلاع دائم على أحدث عروضنا عن طريق الاشتراك في خدمة الرسائل القصيرة.,1
تهانينا لك! نبارك لك حصولك على مكافأة مالية من مصرف الإنماء تبلغ 5000 ريال. يمكنك إتمام عملية الاستلام عبر التسجيل من خلال هذا الرابط: https://www.moe.gov.reward/,0
عزيزي المشترك، تم تعليق حسابك في نفاذ. يرجى إعادة تفعيل الحساب وتوثيق الهوية هنا: http://nafath-secure.net/,0
طاقات: نذكركم بموعدكم المقرر يوم الثلاثاء في تمام الساعة 9:00 صباحاً. https://www.bankaljazira.com/,1
تم اكتشاف مشاكل في حسابكم. لإصلاح الأمور يُرجى زيارة stc-portal.net,0
تنبيه: تم تحديث عنوانك الوطني بنجاح عبر توكلنا. للاطلاع: https://tawakkalna.sdaia.gov.sa/,1
تنبيه من قسم الدعم: الجزيرة: حفاظاً على أمن بياناتك، قمنا بتعليق نشاط حسابك بشكل مؤقت نتيجة مخالفة السياسات. يرجى زيارة https://www.moj.gov.reward/ لإثبات ملكيتك للحساب وتفعيله. هذه المعلومات خاصة بك ولا يسمح بمشاركتها.,0
تم تعيين مندوب لطلبك. تواصل معه: 0518716437,1
DHL: شحنتك في الطريق. الموعد المتوقع: الأربعاء.,1
مصرف الراجحي: نود إفادتكم بأن بطاقتكم الجديدة قيد التوصيل ضمن طردكم الخاص. لمتابعة حالة الشحنة وتفادي إيقاف الحساب، يرجى الدخول عبر https://www.ups.sacom/,0
تحديث نفاذ مطلوب فوراً لاستمرار خدماتك الحكومية والبنكية. سجل دخولك هنا: http://fedex-ksa.xyz/,0
تم تأكيد حجزك بنجاح؛ موعدنا في تمام الساعة الواحدة ظهراً من يوم الأربعاء. https://www.novasat.com.sa/,1
رسالة من خدمة العملاء: تحذير من بنك الجزيرة: محاولة اختراق. يرجى الدخول إلى aljazira-verify.site لتأمين حسابك,0
نود إعلامكم بأن الشحنة ذات الرقم 5896600 قد تغيرت حالتها، وهي حالياً قيد التوصيل باتجاه مدينة الرياض. يمكنك المتابعة عبر https://www.sdaia.gov.sa/,1
نفاذ: جارٍ العمل على تنفيذ طلبكم رقم 503030 حالياً.,1
تنبيه هام: عرض خاص لمشتركي سلام فقط: احصل على جهاز سامسونج جالكسي كهدية مجانية! يرجى إتمام عملية تحديث المعلومات عبر https://www.my.gov.win/,0
ناقل: شحنتك محتجزة. لاستلامها: naqel-login.online,0
عزيزي المستفيد، تم إصدار الوثيقة الخاصة بك. يمكنك استلامها من الفرع أو عبر https://balady.gov.sa/,1
