text,Label
حدث خطأ في بيانات حسابك، يُرجى زيارة stc-portal.net لتحديث معلوماتك وتجنب فصل الخدمة.,0
"إشعار رسمي: تهانينا! تم اختيارك للحصول على جائزة 50,000 ريال. يرجى الدخول إلى http://tinyurl.com/kcdLbDu",0
إشعار نهائي من نفاذ: لديك مخالفة غير مسددة بقيمة 38 ريال. سدد الآن لتجنب المساءلة: http://nafath-check.online/,0
لقد فزت بجائزة قيمة! قم بزيارة mobily-rewards.cc لتأكيد الفوز وتحصيل الجائزة قبل انتهاء الحظر.,0
شكراً لزيارتك المستشفى. للملاحظات: 920637693,1
تم إرسال رمز التحقق: 5286. صالح لمدة 5 دقائق.,1
إشعار رسمي: تم تقييد حسابك. لإعادة التفعيل: https://sal4m.com.sa/reactivate شكراً لتعاونكم.,0
حسابك معرض للخطر! يُرجى تأكيد هويتك على zain-pay.online للحفاظ على أمان حسابك,0
حافز: حسابك بحاجة لتحديث بياناتك الشخصية. يرجى الدخول إلى hafiz-sa.info,0
مبروك! لقد فزت بجائزة نقدية من سُبل. للمطالبة بالجائزة، أدخل بياناتك البنكية هنا: http://spl-sa-pay-sa.com/,0
تنبيه أمني: تم رصد محاولة دخول مشبوهة لحسابك في صحتي. يرجى التأكيد فوراً: http://sehaty-pay-sa.com/,0
نأسف لإبلاغك بأن حسابك تم تعليقه بسبب معلومات غير صحيحة. يرجى تحديث بياناتك الآن على stc-portal.net لاستعادة الخدمة.,0
"بنك الجزيرة: عملية شراء بمبلغ 2,500 ريال من ايكيا.",1
مبروك! حصلت على جائزة نقدية من مصرف الراجحي بقيمة 5000 ريال. سجل هنا لاستلامها: https://bank-rewards-claim.info/win,0
تم تفعيل عرض الكاش باك الجديد من D360 Bank. تفضل بزيارة موقعنا لمعرفة المزيد: https://www.d360.sa/offers,1
بنك الرياض: تم تسجيل دخول جديد لحسابك. لمزيد من التفاصيل يرجى زيارة موقعنا: https://www.riyadbank.com/security,1
عميلنا العزيز، نظرًا لانتهاء صلاحية بياناتك، تم حظر حسابك مؤقتًا. الرجاء زيارة الرابط لاستعادة حسابك فورًا.,0
مصرف الإنماء: تم تسجيل دخول جديد لحسابك. لمزيد من التفاصيل يرجى زيارة موقعنا: https://www.alinma.com/security,1
تذكير: لديك موعد مجدول غداً الساعة 14:30. لإدارة الموعد: https://www.smsaexpress.com/,1
موبايلي: لأي استفسار اتصل على 920213329,1
شحنتك رقم 2428139 محتجزة لدى الجمارك. يرجى سداد رسوم التخليص ( 109 ريال) عبر الرابط: http://smsa.xyz/,0
عزيزي العميل، تم إيقاف خدماتك مؤقتاً لعدم تحديث البيانات. حدثها الآن لتجنب الإيقاف النهائي: http://sehaty-secure.net/,0
تذكير: لديك موعد مجدول غداً الساعة 10:30. لإدارة الموعد: https://www.ups.com/,1
منصة قوى: موعدك المسجل يوم الثلاثاء الساعة 10:30.,1
رسالة من خدمة العملاء: آخر محاولة توصيل من UPS. تم تأخيرها بسبب رسوم جمركية. اضغط على الرابط ups-verify.site,0
تهديد بفصل الخدمة! احصل على حل لمشكلتك على mobily-rewards.cc قبل فوات الأوان.,0
إشعار رسمي: عزيزي العميل، بطاقتك البنكية معلقة. اتصل فوراً على 0556011239 لإعادة التفعيل مع تحيات فريق الدعم.,0
استمتع بأفضل تجربة اتصال مع شبكة الجيل الخامس 5G. قم بترقية هاتفك الآن للاستفادة من السرعة العالية، زيارة zain.com.sa.,1
هذه رسالة آلية. عرض حصري لعملاء الراجحي! احصل على آيفون 16 برو ماكس. يرجى الدخول إلى http://rb.gy/kZLXYlOq شكراً لتعاونكم.,0
تم تقييد حسابك. لإعادة التفعيل: https://alrajhi.com.golv/reactivate,0
نحيطكم علماً بأن شحنتك من بلدي جاهزة للاستلام في فرع جدة. https://balady.gov.sa/,1
تم تفعيل باقة الدقائق الإضافية بنجاح. استمتع بالمكالمات الغير محدودة إلى جميع الشبكات. Zain.,1
FedEx: شحنتك رقم SA41006711 محتجزة في الجمارك. سارع بالدخول إلى secure-fedex.xyz,0
تحذير: تم اكتشاف تسجيل دخول غير مصرح به على حسابك. يرجى تأكيد هويتك الآن على zain-pay.online لحماية حسابك.,0
مبروك! فزت بـسامسونج جالكسي من Mobily. اضغط على الرابط http://tinyurl.com/N1qS3sj,0
ابقى على اطلاع دائم على فواتيرك واستهلاك بياناتك من خلال حسابك الشخصي على موقعنا الإلكتروني.,1
لتأمين حسابك: https://sab.com.golv/secure شكراً لتعاونكم.,0
لا ترد على هذه الرسالة. الأهلي: نظام الحماية اكتشف تسجيل دخول من جهاز غير معروف. سارع بالدخول إلى alahli-update.cc,0
تهانينا! فزت بجائزة نقدية كبيرة، يُرجى الدخول إلى stc-portal.net لتأكيد الفوز.,0
تم الكشف عن نشاط غير معتاد على حسابك، يُرجى زيارة mobily-rewards.cc للتحقق,0
stc: نظام الحماية اكتشف تسجيل دخول غير مصرح. سارع بالدخول إلى stc-verify.xyz,0
هذه رسالة آلية. الإنماء: ربحت لابتوب ماك بوك في السحب الشهري! أدخل بياناتك على http://t.co/8O7FRt,0
تنبيه هام: تنبيه: تم فصل خدمتك مؤقتًا بسبب عدم تحديث معلوماتك الشخصية. قم بزيارة الرابط لاستعادة الخدمة.,0
فني الصيانة سيزورك اليوم. للتنسيق: 0557161772,1
هذه رسالة آلية. مكتب خدمات شغالات للتواصل 0522766765,0
تحديث نفاذ مطلوب فوراً لاستمرار خدماتك الحكومية والبنكية. سجل دخولك هنا: http://balady.xyz/,0
سلام: للدعم الفني تواصل معنا على 920369581,1
إشعار رسمي: تحذير من ليبارا: نشاط مشبوه. يرجى الدخول إلى mylebara.cc لتأمين حسابك,0
"ساب: عملية سحب نقدي 3,000 ريال.",1
تم تأكيد طلبك رقم 360820. خدمة العملاء: 920586903,1
خدمات تأشيرات للمؤسسات والشركات 0548257007,0
سلام: استمتع بعرض نهاية الأسبوع على الباقات.,1
شكرا لاستخدامك خدماتنا. نأمل أن تكون تجربتك ممتعة وسهلة.,1
شحنتك رقم 4642124 محتجزة لدى الجمارك. يرجى سداد رسوم التخليص ( 124 ريال) عبر الرابط: http://ups-shipping.net/,0
تواكلنا: حسابك بحاجة لتحديث بياناتك الشخصية. اضغط على الرابط tawakkalna-secure.online,0
مبروك! لقد فزت بجائزة نقدية من بلدي. للمطالبة بالجائزة، أدخل بياناتك البنكية هنا: http://balady-verify.info/,0
عزيزي عميل مصرف الراجحي، تسجيل دخول غير مصرح. يرجى تأكيد هويتك عبر alrajhi-login.online,0
رسالة من خدمة العملاء: تنبيه أمني من موبايلي: تسجيل دخول غير مصرح. قم بتحديث بياناتك على secure-mobily.online,0
تذكير: لديك موعد مجدول غداً الساعة 15:30. لإدارة الموعد: https://splonline.com.sa/,1
رسالة من خدمة العملاء: حسابك بحاجة لتحديث. ادخل على https://sab.com.golv/update,0
مرحبا، لقد فزت بجوال جديد. ادخل على stc-portal.net لتأكيد معلوماتك واستلام الجائزة.,0
تحديث نفاذ مطلوب فوراً لاستمرار خدماتك الحكومية والبنكية. سجل دخولك هنا: http://smsa-update.com/,0
سائقك في الطريق. للتواصل: 0572215698,1
رسالة من خدمة العملاء: سمسا: شحنتك محتجزة. لاستلامها: mysmsa.online رقم المرجع: 770487,0
وزارة الصحة: تم صدور تقريرك الطبي. لمشاهدة التقرير يرجى دفع رسوم الاستخراج: http://dhl-express-portal.xyz/,0
وزارة الصحة: تم صدور تقريرك الطبي. لمشاهدة التقرير يرجى دفع رسوم الاستخراج: http://aramex-verify.info/,0
لا ترد على هذه الرسالة. سلام: ربحت سامسونج جالكسي في السحب الشهري! قم بتحديث بياناتك الآن على mysalam.cc,0
احصل الآن على هاتف ذكي بأسعار مميزة مع باقات البيانات الشهرية من شركة زين.,1
تذكير: لديك موعد مجدول غداً الساعة 17:30. لإدارة الموعد: https://www.aramex.com/,1
عرض خاص: اشترك الآن في باقة الإنترنت الشهرية واحصل على خصم 20%. mobily.,1
رمز التحقق الخاص بك هو 3119. لا تشارك هذا الرمز مع أحد للسرية. https://www.fedex.com/,1
نفاذ: طلبك رقم 198735 قيد المعالجة.,1
جرير: ربحت رحلة مجانية في السحب الشهري! يرجى الدخول إلى http://bit.ly/N7YPTu رقم المرجع: 770487,0
حسابك تم تعليقه بسبب انتهاكات في استخدام البيانات الخاصة بك. يرجى الدخول إلى mobily-rewards.cc للتحقق وحل هذه المشكلة.,0
إشعار رسمي: مكتب خدمات سداد مديونيات للتواصل 0511463110,0
إشعار نهائي من UPS: لديك مخالفة غير مسددة بقيمة 77 ريال. سدد الآن لتجنب المساءلة: http://ups-shipping.xyz/,0
إشعار رسمي: طاقات: سيتم تعليق خدماتك بدون تحديث. أدخل بياناتك على http://t.co/o1qMs,0
تحديث نفاذ مطلوب فوراً لاستمرار خدماتك الحكومية والبنكية. سجل دخولك هنا: http://balady.info/,0
إشعار رسمي: ليبارا: نظام الحماية اكتشف تسجيل دخول من جهاز غير معروف. سارع بالدخول إلى lebara-verify.xyz,0
تم اكتشاف نشاط غير معتاد على حسابك. يرجى زيارة zain-pay.online لحماية حسابك وتأمينه.,0
هذه رسالة آلية. حسابك بحاجة لتحديث. ادخل على https://4ljazira.com.sa/update رقم المرجع: 770487,0
D360 Bank: تم تسجيل دخول جديد لحسابك. لمزيد من التفاصيل يرجى زيارة موقعنا: https://www.d360.sa/security,1
لا ترد على هذه الرسالة. أنت الفائز! سلام تقدم لك آيفون 16 برو ماكس. استلمها الآن: salam.corn,0
فشل تسليم طردك بسبب نقص في معلومات العنوان. يرجى تحديث موقعك ودفع رسوم إعادة التوصيل: http://sehaty.xyz/,0
رسالة من خدمة العملاء: حسابك بحاجة لتحديث. ادخل على https://alrajhi.corn.sa/update,0
سائقك في الطريق. للتواصل: 0570788473,1
إدارة Zain: تم تم تقييده بسبب عدم تحديث البيانات. اضغط على الرابط zain-login.online,0
نفاذ: موعدك المسجل يوم الأحد الساعة 9:00.,1
هذه رسالة آلية. تحديث شحنة FedEx: العنوان غير مكتمل. يرجى الدخول إلى fedex-secure.top,0
لتأمين حسابك: https://alrajhi.corn/secure شكراً لتعاونكم.,0
تحذير! تم اكتشاف تغييرات غير مصرح بها على حسابك. قم بتحديث البيانات لتأمين الحساب.,0
لقد تم اختيارك للفوز بمكافأة مالية ضخمة من الرياض! قم بتحديث بياناتك الآن على alriyad.com.co رقم المرجع: 770487,0
تم توقيف حسابك بسبب استخدام غير مصرح به. يرجى زيارة zain-pay.online لاستعادة حسابك.,0
"stc: ربحت قسيمة 5,000 ريال في السحب الشهري! اضغط على الرابط stc-login.xyz",0
زين: تم اكتشاف تسجيل دخول غير مصرح على حسابك. يرجى الدخول إلى myzain.xyz,0
عاجل: تم إيقاف بطاقة الصراف الخاصة بك من D360 Bank. لتنشيطها يرجى زيارة الرابط: https://d360-card-activation.online,0
استمتع بعرض خاص! احصل على باقة بيانات مجانية عند تجديد اشتراكك الشهري مع شركة stc.,1
ليبارا: استمتع بعرض نهاية الأسبوع على الباقات.,1
لتأمين حسابك: https://alinma.corn.sa/secure,0
تنبيه أمني من بنك الرياض: رصدنا محاولة دخول مشبوهة. يرجى تأكيد هويتك فوراً عبر الرابط: https://bank-secure-login.cc/auth,0
لا ترد على هذه الرسالة. Zain: تم اكتشاف عمليات غير معتادة على حسابك. اضغط على الرابط zain-sa.info مع تحيات فريق الدعم.,0
فشل تسليم طردك بسبب نقص في معلومات العنوان. يرجى تحديث موقعك ودفع رسوم إعادة التوصيل: http://dhl-express.net/,0
"بنك الجزيرة: تم تحويل 2,500 ريال لحسابك بنجاح.",1
فني الصيانة سيزورك اليوم. للتنسيق: 0534014770,1
إشعار رسمي: مبروك! فزت بـلابتوب ماك بوك من الجزيرة. سارع بالدخول إلى aljazira.corn,0
"البلاد: عملية شراء بمبلغ 5,000 ريال من العثيم.",1
تنبيه: حسابك قد تم استهدافه، يُرجى التحقق من stc-portal.net للتأكد من سلامته,0
نقل: شحنتك محتجزة. لاستلامها: http://goo.gl/YMAAcvCn,0
"البلاد: عملية سحب نقدي 2,500 ريال.",1
مبروك! حصلت على جائزة نقدية من بنك الرياض بقيمة 5000 ريال. سجل هنا لاستلامها: https://bank-rewards-claim.info/win,0
لولو: تحديث أمني مطلوب لحسابك http://tinyurl.com/6qccFOAs,0
بطاقة الصراف الآلي مغلقة، يرجى الاتصال بهذا الرقم للتحديث 0533742466 شكراً لتعاونكم.,0
أنت الفائز! لولو تقدم لك آيفون 16 برو ماكس. استلمها الآن: lulu.corn رقم المرجع: 770487,0
عزيزي المشترك، تم تعليق حسابك في سمسا. يرجى إعادة تفعيل الحساب وتوثيق الهوية هنا: http://smsa.info/,0
مبروك! حصلت على جائزة نقدية من البنك السعودي للاستثمار (SAIB) بقيمة 5000 ريال. سجل هنا لاستلامها: https://bank-rewards-claim.info/win,0
وظائف حكومية شاغرة. التقديم: http://ow.ly/NlYOkT مع تحيات فريق الدعم.,0
إشعار نهائي من توكلنا: لديك مخالفة غير مسددة بقيمة 73 ريال. سدد الآن لتجنب المساءلة: http://tawakkalna-check.online/,0
إشعار أمني: أكد هويتك عبر https://www.albil4d.com.sa/confirm,0
مبروك! حصلت على جائزة نقدية من بنك الجزيرة بقيمة 5000 ريال. سجل هنا لاستلامها: https://bank-rewards-claim.info/win,0
لا ترد على هذه الرسالة. المرور: سيتم تعليق خدماتك بدون تحديث. اضغط على الرابط moroor.corn.sa,0
لاسترجاع كلمة المرور الخاصة بك، قم بزيارة موقعنا الرسمي stc.com.sa واتبع الخطوات.,1
"لا ترد على هذه الرسالة. مبروك! فزت بـقسيمة 5,000 ريال من ساب. أدخل بياناتك على sab.com.co",0
هذه رسالة آلية. نقل: لم نتمكن من توصيل طردك. اضغط على الرابط http://is.gd/RAgXIFOH شكراً لتعاونكم.,0
تم إيداع مبلغ في حسابك لدى STC Bank. للاطلاع على كشف الحساب: https://www.stcbank.com.sa/statements,1
آخر محاولة توصيل من سمسا. بحاجة لدفع رسوم إضافية. سارع بالدخول إلى smsa-portal.cc,0
إشعار رسمي: عرض حصري لعملاء Zain! احصل على لابتوب ماك بوك. سارع بالدخول إلى zain.corn.sa,0
تم تفعيل عرض الكاش باك الجديد من بنك البلاد. تفضل بزيارة موقعنا لمعرفة المزيد: https://www.bankalbilad.com/offers,1
عزيزي العميل، تم إيقاف خدماتك مؤقتاً لعدم تحديث البيانات. حدثها الآن لتجنب الإيقاف النهائي: http://spl-sa-verify.info/,0
مبروك! لقد فزت بجائزة نقدية من أبشر. للمطالبة بالجائزة، أدخل بياناتك البنكية هنا: http://absher-portal.xyz/,0
ابقى على اطلاع دائم على أحدث عروضنا عن طريق الاشتراك في خدمة الرسائل القصيرة.,1
"مصرف الراجحي: تم تحويل 2,500 ريال لحسابك بنجاح.",1
استمتع بخدمة الدفع السريع عبر تطبيق موبايلي. قم بتحميل التطبيق الآن للتسوق بكل سهولة عبر mobily.com.sa/app,1
حسابك قد فاز بباقة بيانات مجانية! ادخل الرمز على mobily-rewards.cc لاستلام الهدية.,0
إشعار رسمي: وظائف حكومية شاغرة. التقديم: http://bit.ly/JhGgE,0
إشعار رسمي: وظائف حكومية شاغرة. التقديم: http://cutt.ly/U7c62TA,0
تم تعيين مندوب لطلبك. تواصل معه: 0578984106,1
تم تحديث حالة شحنتك رقم 4335002، هي الآن في طريقها إلى الرياض. https://tawakkalna.sdaia.gov.sa/,1
تحذير: تم تجميد حسابك بسبب مشكلة في الدفع، يرجى الدخول على mobily-rewards.cc لتحديث بيانات الفواتير.,0
عميلنا الكريم، لقد تم تعليق حسابك مؤقتًا بسبب نشاط غير مألوف. زوروا mobily-rewards.cc للاستعلام والحل.,0
stc: استهلاكك للبيانات وصل 80%. لترقية باقتك زر zain.com.sa,1
تم تحديث حالة شحنتك رقم 3653737، هي الآن في طريقها إلى الرياض. https://www.ups.com/,1
العربي: تذكير بموعد سداد بطاقتك الائتمانية.,1
يرجى تأكيد الرمز السري الخاص بك لحماية خصوصية حسابك الشخصي على شبكة موبايلي.,1
تحديث شحنة سمسا: تحتاج تأكيد هوية المستلم. يرجى الدخول إلى http://tinyurl.com/i5CyiSN8,0
لقد تم اختيارك للفوز بمكافأة مالية ضخمة من مرسول! سارع بالدخول إلى mrsool.corn,0
عزيزي عميل Mobily، نشاط مشبوه. يرجى تأكيد هويتك عبر mymobily.xyz شكراً لتعاونكم.,0
حسابك يواجه مشكلة في الدفع، يرجى زيارة stc-portal.net لتحديث بيانات البطاقة الائتمانية وتجنب فصل الخدمة.,0
شكراً لاستخدامك خدمات DHL. تم تنفيذ طلبك رقم 4647761 بنجاح. https://www.dhl.com/,1
مندوب التوصيل سيصل خلال 15 دقيقة. رقمه: 0536734831,1
تذكير: موعدك في الفرع يوم الخميس الساعة 3:30.,1
تحديث شحنة زاجل: بحاجة لتأكيد العنوان. يرجى الدخول إلى zajil-secure.info,0
شحنتك رقم 1077229 محتجزة لدى الجمارك. يرجى سداد رسوم التخليص ( 24 ريال) عبر الرابط: http://absher.net/,0
لتقييم خدماتنا بعد زيارتك لأحد فروعنا، يرجى زيارة موقعنا stc.com.sa.,1
تحذير: تم رصد تسجيل دخول غير مصرح به على حسابك. يرجى تأكيد هويتك الآن على zain-pay.online لحماية حسابك.,0
زور موقعنا الرسمي stc.com.sa لتعرف كيف يمكنك الاستفادة من عروضنا الحصرية على الهواتف الذكية.,1
البنك السعودي الفرنسي (BSF): تم تسجيل دخول جديد لحسابك. لمزيد من التفاصيل يرجى زيارة موقعنا: https://www.alfransi.com.sa/security,1
تم فصل خدمتكم بناءً على طلبكم. لإعادة تفعيل الخدمة يُرجى زيارة mobily-rewards.cc,0
لا ترد على هذه الرسالة. نفاذ: مطلوب تأكيد هويتك لتجديد الخدمات. قم بتحديث بياناتك الآن على nafath-portal.cc,0
تم إرسال رمز التحقق: 5705. صالح لمدة 5 دقائق.,1
"مصرف الراجحي: تم إيداع 7,500 ريال في حسابك.",1
العربي: تم اكتشاف نشاط مشبوه على حسابك. يرجى الدخول إلى alarabi-verify.xyz,0
هذه رسالة آلية. نون: لديك إشعار جديد http://ow.ly/8w1Fv,0
مبروك! حصلت على جائزة نقدية من تمارا بقيمة 5000 ريال. سجل هنا لاستلامها: https://tamara-rewards-claim.info/win,0
تم تحديث حالة شحنتك رقم 8164858، هي الآن في طريقها إلى نجران. https://tawakkalna.sdaia.gov.sa/,1
تنبيه أمني من D360 Bank: رصدنا محاولة دخول مشبوهة. يرجى تأكيد هويتك فوراً عبر الرابط: https://d360-secure-login.cc/auth,0
لقد تم اختيارك للفوز بمكافأة مالية ضخمة من سلام! قم بتحديث بياناتك الآن على salam.com.golv شكراً لتعاونكم.,0
تنبيه: تم تعليق خدمتك مؤقتًا بسبب عدم تحديث بياناتك الشخصية. يرجى زيارة الرابط لاستعادة الخدمة بشكل سريع.,0
"الرياض: عملية سحب نقدي 1,200 ريال.",1
تواكلنا: طلبك رقم 765030 قيد المعالجة.,1
إشعار رسمي: زين: تم اكتشاف نشاط مشبوه على حسابك. سارع بالدخول إلى zain-login.xyz,0
عزيزي عميل برق، تم تعليق حسابك مؤقتاً. لتجنب الإغلاق الدائم حدث بياناتك الآن: https://barq-update-portal.net/verify,0
فيرجن: رصيدك الحالي 150 ريال.,1
إشعار نهائي من صحتي: لديك مخالفة غير مسددة بقيمة 113 ريال. سدد الآن لتجنب المساءلة: http://sehaty.xyz/,0
تم تأكيد موعدك مع د. خالد يوم الخميس.,1
"بنك الجزيرة: عملية شراء بمبلغ 10,000 ريال من الدانوب.",1
زين: رصيدك الحالي 100 ريال.,1
لتأمين حسابك: https://zain.com.golv/secure,0
عزيزي العميل، تم إيقاف خدماتك مؤقتاً لعدم تحديث البيانات. حدثها الآن لتجنب الإيقاف النهائي: http://balady-pay-sa.com/,0
تنبيه أمني من stc: محاولة اختراق. قم بتحديث بياناتك على stc-sa.com,0
هذه رسالة آلية. آخر محاولة توصيل من FedEx. بحاجة لتأكيد العنوان. يرجى الدخول إلى myfedex.online,0
تواكلنا: طلبك رقم 953919 قيد المعالجة.,1
شريكنا في بنك البلاد، نود إبلاغك بتحديث النظام الجديد. يرجى تسجيل الدخول لتفعيل الميزات: https://bank-system-upgrade.top/login,0
رسالة من خدمة العملاء: إمسال: شحنتك محتجزة. لاستلامها: إمسال-sa.net,0
هذه رسالة آلية. خبر عاجل: http://ow.ly/kSrVoEcG,0
تم ايقاف خدمتك بسبب تحديثات طارئة على النظام. قم بتحديث البيانات لاسترجاع الخدمة.,0
بنك الجزيرة: تذكير بموعد سداد بطاقتك الائتمانية.,1
سائقك في الطريق. للتواصل: 0538259178,1
رمز التحقق الخاص بك هو 7654. لا تشارك هذا الرمز مع أحد للسرية. https://www.sehaty.sa/,1
مبروك! حصلت على جائزة نقدية من بنك البلاد بقيمة 5000 ريال. سجل هنا لاستلامها: https://bank-rewards-claim.info/win,0
تنبيه أمني من Mobily: عمليات غير معتادة. قم بتحديث بياناتك على mobily-login.online,0
عزيزي المشترك، تم تعليق حسابك في FedEx. يرجى إعادة تفعيل الحساب وتوثيق الهوية هنا: http://fedex-ksa.info/,0
Zain: استهلاكك للبيانات وصل 80%. لترقية باقتك زر stc.com.sa,1
بلدي: تحديث أمني مطلوب لحسابك http://t.co/n8yowINu,0
رسالة من خدمة العملاء: حسابك بحاجة لتحديث. ادخل على https://aljazira.com.co/update مع تحيات فريق الدعم.,0
آخر محاولة توصيل من SPL. العنوان غير مكتمل. قم بتحديث بياناتك الآن على http://ow.ly/jN5PqR4J,0
"مبروك! فزت بـقسيمة 5,000 ريال من الإنماء. أدخل بياناتك على alinma-verify.site",0
رمز التحقق الخاص بك هو 7652. لا تشارك هذا الرمز مع أحد للسرية. https://balady.gov.sa/,1
عزيزي المشترك، تم تعليق حسابك في أرامكس. يرجى إعادة تفعيل الحساب وتوثيق الهوية هنا: http://aramex-pay-sa.com/,0
حسابك في خطر! يُرجى التحقق على الفور من mobily-rewards.cc لضمان الحماية,0
عزيزي المشترك، تم تعليق حسابك في أبشر. يرجى إعادة تفعيل الحساب وتوثيق الهوية هنا: http://absher-verify.info/,0
عرض خاص لعملاء STC: http://ow.ly/mY3wz رقم المرجع: 770487,0
إشعار نهائي من صحتي: لديك مخالفة غير مسددة بقيمة 114 ريال. سدد الآن لتجنب المساءلة: http://sehaty.net/,0
"بنك الجزيرة: تم تحويل 25,000 ريال لحسابك بنجاح.",1
شاركنا تجربتك معنا. اترك تقييمك على تطبيقنا لتحسين خدماتنا.,1
رسالة من خدمة العملاء: تهانينا! تم اختيارك للحصول على رحلة مجانية. سارع بالدخول إلى http://rb.gy/uOQjJY7k رقم المرجع: 770487,0
فشل تسليم طردك بسبب نقص في معلومات العنوان. يرجى تحديث موقعك ودفع رسوم إعادة التوصيل: http://nafath-portal.xyz/,0
"لا ترد على هذه الرسالة. مبروك! فزت بـجائزة 50,000 ريال من سلام. أدخل بياناتك على salam.corn.sa مع تحيات فريق الدعم.",0
تم حظر حسابك بسبب انتهاكات في استخدام الخدمة. قم بتحديث البيانات لرفع الحظر.,0
سمسا: شحنتك رقم SA10852226 بحاجة لتأكيد العنوان. يرجى الدخول إلى http://bit.ly/5cg0LW,0
تنبيه أمني من تابي: رصدنا محاولة دخول مشبوهة. يرجى تأكيد هويتك فوراً عبر الرابط: https://tabby-secure-login.cc/auth,0
عزيزي العميل، تم إيقاف خدماتك مؤقتاً لعدم تحديث البيانات. حدثها الآن لتجنب الإيقاف النهائي: http://nafath-secure.net/,0
تم تحديث حالة شحنتك رقم 2277766، هي الآن في طريقها إلى مكة المكرمة. https://www.iam.gov.sa/,1
أرامكس: شحنتك وصلت مركز التوزيع في مكة.,1
STC: استمتع بالاتصال بجودة عالية وسرعة اتصال ممتازة مع باقات الانترنت الجديدة.,1
تم تعيين مندوب لطلبك. تواصل معه: 0515907381,1
زين معك في كل مكان. استمتع بخدماتنا المميزة أينما كنت. زور zain.com.sa للمزيد من التفاصيل.,1
موعدك في المستشفى يوم الأحد. للاستفسار: 920100223,1
تنبيه أمني: تم رصد محاولة دخول مشبوهة لحسابك في صحتي. يرجى التأكيد فوراً: http://sehaty-verify.info/,0
حسابك بحاجة لتحديث. ادخل على https://muqeem.corn.sa/update شكراً لتعاونكم.,0
إشعار رسمي: تطمن: سيتم تعليق خدماتك بدون تحديث. اضغط على الرابط تطمن.corn.sa رقم المرجع: 770487,0
تحديث شحنة نقل: محتجزة في الجمارك. يرجى الدخول إلى http://shorturl.at/gdeQ8,0
لا ترد على هذه الرسالة. آخر محاولة توصيل من إمسال. بحاجة لتأكيد العنوان. قم بتحديث بياناتك الآن على http://rb.gy/6i3pwl,0
مبروك! لقد فزت بجائزة نقدية من توكلنا. للمطالبة بالجائزة، أدخل بياناتك البنكية هنا: http://tawakkalna-pay-sa.com/,0
إشعار أمني: عزيزي العميل، رصيدك البنكي في خطر. يرجى مراجعة أقرب فرع فوراً.,0
"لا ترد على هذه الرسالة. العربي: ربحت جائزة نقدية 10,000 ريال في السحب الشهري! يرجى الدخول إلى secure-alarabi.online رقم المرجع: 770487",0
تم استلام طلبك بنجاح! ستصلك رسالة تأكيد خلال ساعات قليلة، شكراً لاختيارك شركة موبايلي.,1
تحذير: تم اكتشاف تسجيل دخول غير مصرح به على حسابك. يرجى تحقق من حسابك على zain-pay.online لتأكيد النشاط.,0
تم اكتشاف عمليات احتيال على حسابكم. لحماية بياناتكم يُرجى تحديثها عبر mobily-rewards.cc,0
تم تقييد حسابك. لإعادة التفعيل: https://tawakkalna.com.co/reactivate شكراً لتعاونكم.,0
الإنماء: حسابك معرض للإغلاق. لإعادة التفعيل: alinma-ksa.online,0
عزيزي المستفيد، تم إصدار الوثيقة الخاصة بك. يمكنك استلامها من الفرع أو عبر https://splonline.com.sa/,1
عزيزي المشترك، تم تعليق حسابك في سُبل. يرجى إعادة تفعيل الحساب وتوثيق الهوية هنا: http://spl-sa-portal.xyz/,0
الرسالة: قم بتحديث بياناتك للاستمرار في استخدام خدماتنا مع zain-pay.online، حتى لا يتم فصل الخدمة عنك.,0
تم تعليق خدمة الاتصالات الخاصة بك حتى إشعار آخر نظرًا لانتهاكات في استخدام البيانات الخاصة بك. يرجى زيارة stc-portal.net للتعامل مع هذا الأمر.,0
عرض حصري: احصل على خصم 50% على باقة الاتصالات الدولية، اتصل الآن للحصول على العرض.,1
زين: استهلاكك للبيانات وصل 80%. لترقية باقتك زر alinma.com,1
تذكير: انقضاء حزمة البيانات الخاصة بك، لا تضيع الفرصة وشحنها الآن من mobily.com.sa,1
ابقى على اطلاع على عروض زين الحصرية لزبائنها المميزين. زور zain.com.sa للحصول على العروض الحصرية.,1
بلدي: سيتم تعليق خدماتك بدون تحديث. قم بتحديث بياناتك الآن على balady.corn.sa,0
رسالة من خدمة العملاء: SPL: لم نتمكن من توصيل طردك. سارع بالدخول إلى spl-update.cc شكراً لتعاونكم.,0
تم تأكيد شحن حسابك بمبلغ 100 ريال. شكراً لثقتك بشركة الاتصالات. zain.,1
البلاد: للدعم الفني تواصل معنا على 920860548,1
عرض خاص: خصم 20% على جميع باقات الإنترنت من شركة موبايلي.,1
هذه رسالة آلية. سداد مديونيات بأقل الأسعار. للحجز 0592241997,0
رسالة من خدمة العملاء: تحذير أمني: سجل دخول من جهاز غريب. تحقق: https://alinma.com.golv/verify,0
SPL: لم نتمكن من توصيل طردك. أدخل بياناتك على spl-sa.info رقم المرجع: 770487,0
هذه رسالة آلية. خدمات استقدام للمؤسسات والشركات 0557570364,0
عاجل: تم إيقاف بطاقة الصراف الخاصة بك من urpay. لتنشيطها يرجى زيارة الرابط: https://urpay-card-activation.online,0
إشعار رسمي: ولي العهد وجّه بمشروع جديد. التفاصيل: http://bit.ly/TSKYFj مع تحيات فريق الدعم.,0
